deck,slot_number,card_name,oracle_id,primary_role,secondary_roles,mana_value,color_identity,card_type,source_reference,argentum_definition_found,argentum_definition_path,definition_kind,scenario_test_found,scenario_test_path,coverage_class,mechanic_families,decision_families,game_changer,banned,combo_member,tutor,board_wipe,engine_notes,replacement_candidate
Chevill,75,Phyrexian Arena,ee579a32-a048-4335-b966-231ba731cdea,CARD_ADVANTAGE,CARD_SELECTION,3,B,Enchantment,Scryfall oracle_id ee579a32-a048-4335-b966-231ba731cdea; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\apc\cards\PhyrexianArena.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,draw|life_loss|upkeep_trigger,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,76,Deathreap Ritual,b26e3596-5b28-4eb6-b3e2-03f63d8c6d49,CARD_ADVANTAGE,CARD_SELECTION,4,BG,Enchantment,Scryfall oracle_id b26e3596-5b28-4eb6-b3e2-03f63d8c6d49; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,draw|end_step_trigger|morbid,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,77,Moldervine Reclamation,68639a3d-2192-4921-8298-c76bb0cd6b02,CARD_ADVANTAGE,CARD_SELECTION,5,BG,Enchantment,Scryfall oracle_id 68639a3d-2192-4921-8298-c76bb0cd6b02; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,dies_trigger|draw|life_gain,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,78,"Garruk Relentless // Garruk, the Veil-Cursed",7cec9021-6f25-4fd8-b40e-adf4ffd3a7b8,UTILITY,,4,BG,Legendary Planeswalker — Garruk // Legendary Planeswalker — Garruk,Scryfall oracle_id 7cec9021-6f25-4fd8-b40e-adf4ffd3a7b8; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\isd\cards\GarrukRelentless.kt,HAND_AUTHORED,TRUE,mtg-sets\2008-2016\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\GarrukRelentlessScenarioTest.kt,SUPPORTED_AND_TESTED,fight|planeswalker|removal|token_creation|transform,MODE,FALSE,FALSE,FALSE,FALSE,FALSE,"Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition with exact ScenarioTest. Friendly replacement of Ideal slot card: Vraska, Golgari Queen.","Vraska, Golgari Queen"
Chevill,79,Plumb the Forbidden,b099fc54-cdbc-46cb-b4e4-7c2ca77b115b,CARD_ADVANTAGE,CARD_SELECTION,2,B,Instant,Scryfall oracle_id b099fc54-cdbc-46cb-b4e4-7c2ca77b115b; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,copy_effect|draw|sacrifice_as_cost,CARD_SELECTION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,80,Guardian Project,4f9e07ae-6341-4b46-9f77-f17ab659d266,CARD_ADVANTAGE,CARD_SELECTION,4,G,Enchantment,Scryfall oracle_id 4f9e07ae-6341-4b46-9f77-f17ab659d266; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,creature_entered|draw,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,81,Garruk's Uprising,3127ae9b-a7a7-43ec-89d7-688f8445b33d,CARD_ADVANTAGE,CARD_SELECTION,3,G,Enchantment,Scryfall oracle_id 3127ae9b-a7a7-43ec-89d7-688f8445b33d; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\m21\cards\GarruksUprising.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,draw|etb|static_ability|trample,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,82,Assassin's Trophy,ac10d218-f9a6-4058-9cda-a15ca1b0b7b5,REMOVAL,,2,BG,Instant,Scryfall oracle_id ac10d218-f9a6-4058-9cda-a15ca1b0b7b5; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,destroy|ramp_opponent|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,83,Putrefy,9b271430-f53d-42d6-a547-2f286dd9bcb6,REMOVAL,,3,BG,Instant,Scryfall oracle_id 9b271430-f53d-42d6-a547-2f286dd9bcb6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\rav\cards\Putrefy.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,artifact_removal|destroy|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,84,Beast Within,7735eeba-693b-47e2-bd51-414379cf1016,REMOVAL,,3,G,Instant,Scryfall oracle_id 7735eeba-693b-47e2-bd51-414379cf1016; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2024\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\blc\cards\BeastWithin.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,destroy|target_selection|targeted_removal|token_creation,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,85,Abrupt Decay,1c747fe2-289e-492a-a846-aa77707e2dc3,REMOVAL,,2,BG,Instant,Scryfall oracle_id 1c747fe2-289e-492a-a846-aa77707e2dc3; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,destroy|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,86,Go for the Throat,2f092562-9e17-43cd-aeb8-d0567f99363e,REMOVAL,,2,B,Instant,Scryfall oracle_id 2f092562-9e17-43cd-aeb8-d0567f99363e; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,destroy|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,87,Bite Down,623903de-3c04-4745-9af3-d7ec9fb2574d,REMOVAL,,2,G,Instant,Scryfall oracle_id 623903de-3c04-4745-9af3-d7ec9fb2574d; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\dmu\cards\BiteDown.kt,GENERATED,TRUE,mtg-sets\2024\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\BiteDownScenarioTest.kt,SUPPORTED_DEFINITION_TEST_UNCLEAR,fight_or_bite|power_based_damage|target_selection|targeted_removal,DAMAGE_ASSIGNMENT|PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,88,Tear Asunder,610af0f7-b5e3-43fb-9d02-7c59bd99034c,REMOVAL,,2,BG,Instant,Scryfall oracle_id 610af0f7-b5e3-43fb-9d02-7c59bd99034c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,exile|modal_choice|target_selection|targeted_removal,MODE|PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,89,Maelstrom Pulse,95ce305f-34bc-4d6d-b7ba-ffd4b2a25336,REMOVAL,,3,BG,Sorcery,Scryfall oracle_id 95ce305f-34bc-4d6d-b7ba-ffd4b2a25336; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\arb\cards\MaelstromPulse.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,destroy|same_name|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,90,Diabolic Edict,058917c1-21ab-488a-9f9c-591c55f3c596,REMOVAL,,2,B,Instant,Scryfall oracle_id 058917c1-21ab-488a-9f9c-591c55f3c596; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\tmp\cards\DiabolicEdict.kt,HAND_AUTHORED,TRUE,mtg-sets\1993-1999\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\DiabolicEdictScenarioTest.kt,SUPPORTED_AND_TESTED,edict|sacrifice|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition with exact ScenarioTest. Friendly replacement of Ideal slot card: Sheoldred's Edict.,Sheoldred's Edict
Chevill,91,Nature's Claim,6d4e558e-9109-4918-a082-fdcbaffd516b,REMOVAL,,1,G,Instant,Scryfall oracle_id 6d4e558e-9109-4918-a082-fdcbaffd516b; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,artifact_enchantment_removal|life_gain_opponent|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,92,Damnation,d57a8f0b-7989-4db5-8756-6f2690097252,BOARD_WIPE,,4,B,Sorcery,Scryfall oracle_id d57a8f0b-7989-4db5-8756-6f2690097252; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,board_wipe|destroy|mass_removal,CONFIRMATION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,TRUE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,93,Infest,d6850616-7db5-4141-9ab0-ae8d1f08114f,BOARD_WIPE,,3,B,Sorcery,Scryfall oracle_id d6850616-7db5-4141-9ab0-ae8d1f08114f; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\ons\cards\Infest.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,board_wipe|mass_removal|minus_x_minus_x,CONFIRMATION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,TRUE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Languish.,Languish
Chevill,94,Tamiyo's Safekeeping,bb2b324c-970a-4920-884e-c92ba49669f0,PROTECTION,,1,G,Instant,Scryfall oracle_id bb2b324c-970a-4920-884e-c92ba49669f0; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,hexproof|indestructible|targeted_protection,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,95,Snakeskin Veil,1e6a24be-8281-41c1-a5ba-b68f0ef1d7b8,PROTECTION,,1,G,Instant,Scryfall oracle_id 1e6a24be-8281-41c1-a5ba-b68f0ef1d7b8; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\khm\cards\SnakeskinVeil.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,hexproof|plus_one_counter|targeted_protection,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,96,Golgari Charm,f0ab7166-9fcf-46e5-af2c-b7f628db4789,PROTECTION,,2,BG,Instant,Scryfall oracle_id f0ab7166-9fcf-46e5-af2c-b7f628db4789; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,board_modifier|modal_choice|targeted_protection,MODE|PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,97,Undying Malice,8b061702-1bc3-45aa-a758-446b25034801,PROTECTION,,1,B,Instant,Scryfall oracle_id 8b061702-1bc3-45aa-a758-446b25034801; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\vow\cards\UndyingMalice.kt,HAND_AUTHORED,TRUE,mtg-sets\2017-2022\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\UndyingMaliceScenarioTest.kt,SUPPORTED_AND_TESTED,dies_trigger|graveyard_recursion|plus_one_counter|targeted_protection|temporary_ability,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition with exact ScenarioTest. Friendly replacement of Ideal slot card: Malakir Rebirth // Malakir Mire.,Malakir Rebirth // Malakir Mire
Chevill,98,Diabolic Intent,038519b9-bca8-4b27-b5ac-2409595469d0,TUTOR,,2,B,Sorcery,Scryfall oracle_id 038519b9-bca8-4b27-b5ac-2409595469d0; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\pls\cards\DiabolicIntent.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,sacrifice_as_cost|search|shuffle,CARD_SELECTION|PAYMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,TRUE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,99,Regrowth,e6e4a8bd-5c40-4654-8de1-0da9afed90fd,RECURSION,,2,G,Sorcery,Scryfall oracle_id e6e4a8bd-5c40-4654-8de1-0da9afed90fd; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\lea\cards\Regrowth.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,graveyard_recursion|target_selection,CARD_SELECTION|PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,100,Unearth,4e0b647a-6e1a-421b-bca9-8d5e346bda80,RECURSION,,1,B,Sorcery,Scryfall oracle_id 4e0b647a-6e1a-421b-bca9-8d5e346bda80; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\ulg\cards\Unearth.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,cycling|graveyard_recursion|mana_value_restriction,CARD_SELECTION|PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven. Friendly replacement of Ideal slot card: Victimize.,Victimize
